Imagen,Cluster,IoU,Ruta de salida
00025_2,6,0.3976,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00025_2_cluster6_iou0.40.png
00202_4,6,0.3332,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00202_4_cluster6_iou0.33.png
00432_4,1,0.3767,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00432_4_cluster1_iou0.38.png
00516_0,5,0.4734,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00516_0_cluster5_iou0.47.png
00477_4,5,0.3097,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00477_4_cluster5_iou0.31.png
00324_2,5,0.2547,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00324_2_cluster5_iou0.25.png
00553_0,4,0.3068,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00553_0_cluster4_iou0.31.png
00347_1,5,0.2202,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00347_1_cluster5_iou0.22.png
00159_3,6,0.1655,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00159_3_cluster6_iou0.17.png
00409_2,0,0.01,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00409_2_cluster0_iou0.01.png
00182_0,4,0.2904,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00182_0_cluster4_iou0.29.png
00361_2,5,0.2203,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00361_2_cluster5_iou0.22.png
00283_0,8,0.0728,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00283_0_cluster8_iou0.07.png
00319_2,0,0.0579,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00319_2_cluster0_iou0.06.png
00164_1,9,0.212,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00164_1_cluster9_iou0.21.png
00023_4,7,0.3368,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00023_4_cluster7_iou0.34.png
00471_2,6,0.6742,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00471_2_cluster6_iou0.67.png
00434_2,0,0.4035,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00434_2_cluster0_iou0.40.png
00258_3,7,0.2984,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00258_3_cluster7_iou0.30.png
00298_3,2,0.2929,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00298_3_cluster2_iou0.29.png
00247_4,4,0.2897,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00247_4_cluster4_iou0.29.png
00457_1,4,0.1986,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00457_1_cluster4_iou0.20.png
00142_0,6,0.1471,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00142_0_cluster6_iou0.15.png
00412_1,7,0.5392,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00412_1_cluster7_iou0.54.png
00302_1,0,0.1312,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00302_1_cluster0_iou0.13.png
00206_0,5,0.3567,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00206_0_cluster5_iou0.36.png
00066_4,2,0.1988,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00066_4_cluster2_iou0.20.png
00367_4,6,0.1547,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00367_4_cluster6_iou0.15.png
00121_3,9,0.0513,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00121_3_cluster9_iou0.05.png
00322_4,9,0.4224,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00322_4_cluster9_iou0.42.png
00265_3,5,0.1947,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00265_3_cluster5_iou0.19.png
00548_3,6,0.2488,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00548_3_cluster6_iou0.25.png
00107_0,5,0.1437,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00107_0_cluster5_iou0.14.png
00387_1,8,0.2245,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00387_1_cluster8_iou0.22.png
00018_2,6,0.2071,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00018_2_cluster6_iou0.21.png
00086_1,8,0.2607,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00086_1_cluster8_iou0.26.png
00378_3,3,0.013,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00378_3_cluster3_iou0.01.png
00220_3,5,0.303,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00220_3_cluster5_iou0.30.png
00123_1,8,0.283,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00123_1_cluster8_iou0.28.png
00140_2,2,0.104,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00140_2_cluster2_iou0.10.png
00199_3,1,0.1942,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00199_3_cluster1_iou0.19.png
00557_4,6,0.3035,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00557_4_cluster6_iou0.30.png
00473_0,8,0.1872,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00473_0_cluster8_iou0.19.png
00186_4,7,0.2874,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00186_4_cluster7_iou0.29.png
00436_0,2,0.3151,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00436_0_cluster2_iou0.32.png
00410_3,4,0.2924,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00410_3_cluster4_iou0.29.png
00455_3,4,0.1995,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00455_3_cluster4_iou0.20.png
00512_4,5,0.2775,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00512_4_cluster5_iou0.28.png
00079_3,5,0.1548,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00079_3_cluster5_iou0.15.png
00084_3,5,0.3009,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00084_3_cluster5_iou0.30.png
00287_4,5,0.2396,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00287_4_cluster5_iou0.24.png
00529_2,6,0.0909,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00529_2_cluster6_iou0.09.png
00385_3,9,0.104,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00385_3_cluster9_iou0.10.png
00204_2,5,0.2995,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00204_2_cluster5_iou0.30.png
00267_1,9,0.2225,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00267_1_cluster9_iou0.22.png
00243_0,4,0.1867,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00243_0_cluster4_iou0.19.png
00105_2,6,0.2548,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00105_2_cluster6_iou0.25.png
00529_3,5,0.0885,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00529_3_cluster5_iou0.09.png
00385_2,7,0.1491,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00385_2_cluster7_iou0.15.png
00343_4,3,0.2061,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00343_4_cluster3_iou0.21.png
00079_2,7,0.2173,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00079_2_cluster7_iou0.22.png
00267_0,3,0.2181,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00267_0_cluster3_iou0.22.png
00306_4,0,0.2744,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00306_4_cluster0_iou0.27.png
00410_2,1,0.2899,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00410_2_cluster1_iou0.29.png
00222_1,0,0.2405,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00222_1_cluster0_iou0.24.png
00436_1,7,0.3818,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00436_1_cluster7_iou0.38.png
00455_2,5,0.1996,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00455_2_cluster5_iou0.20.png
00222_0,6,0.2364,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00222_0_cluster6_iou0.24.png
00473_1,2,0.1847,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00473_1_cluster2_iou0.18.png
00241_2,6,0.1233,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00241_2_cluster6_iou0.12.png
00204_3,6,0.3048,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00204_3_cluster6_iou0.30.png
00007_4,5,0.0953,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00007_4_cluster5_iou0.10.png
00123_0,0,0.2875,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00123_0_cluster0_iou0.29.png
00493_4,9,0.0079,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00493_4_cluster9_iou0.01.png
00378_2,7,0.0131,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00378_2_cluster7_iou0.01.png
00042_4,0,0.1949,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00042_4_cluster0_iou0.19.png
00387_0,7,0.1825,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00387_0_cluster7_iou0.18.png
00084_2,5,0.3024,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00084_2_cluster5_iou0.30.png
00548_2,9,0.2454,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00548_2_cluster9_iou0.25.png
00265_2,8,0.198,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00265_2_cluster8_iou0.20.png
00220_2,5,0.3336,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00220_2_cluster5_iou0.33.png
00241_3,7,0.1072,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00241_3_cluster7_iou0.11.png
00018_3,6,0.2515,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00018_3_cluster6_iou0.25.png
00140_3,7,0.0992,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00140_3_cluster7_iou0.10.png
00206_1,0,0.3522,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00206_1_cluster0_iou0.35.png
00457_0,4,0.204,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00457_0_cluster4_iou0.20.png
00573_4,0,0.2024,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00573_4_cluster0_iou0.20.png
00412_0,8,0.3496,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00412_0_cluster8_iou0.35.png
00298_2,2,0.2899,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00298_2_cluster2_iou0.29.png
00536_4,5,0.1947,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00536_4_cluster5_iou0.19.png
00434_3,9,0.4236,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00434_3_cluster9_iou0.42.png
00199_2,6,0.1939,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00199_2_cluster6_iou0.19.png
00471_3,0,0.4357,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00471_3_cluster0_iou0.44.png
00105_3,1,0.2426,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00105_3_cluster1_iou0.24.png
00319_3,9,0.0642,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00319_3_cluster9_iou0.06.png
00121_2,3,0.0463,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00121_2_cluster3_iou0.05.png
00164_3,1,0.2164,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00164_3_cluster1_iou0.22.png
00283_1,8,0.0864,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00283_1_cluster8_iou0.09.png
00409_3,2,0.0127,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00409_3_cluster2_iou0.01.png
00166_1,8,0.2786,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00166_1_cluster8_iou0.28.png
00324_3,7,0.2528,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00324_3_cluster7_iou0.25.png
00361_3,4,0.2368,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00361_3_cluster4_iou0.24.png
00103_4,9,0.2107,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00103_4_cluster9_iou0.21.png
00142_1,0,0.1721,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00142_1_cluster0_iou0.17.png
00347_0,6,0.2111,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00347_0_cluster6_iou0.21.png
00159_2,7,0.1852,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00159_2_cluster7_iou0.19.png
00086_0,0,0.2602,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00086_0_cluster0_iou0.26.png
00243_1,3,0.196,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00243_1_cluster3_iou0.20.png
00263_4,2,0.2322,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00263_4_cluster2_iou0.23.png
00553_1,4,0.3598,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00553_1_cluster4_iou0.36.png
00575_2,5,0.4098,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00575_2_cluster5_iou0.41.png
00516_1,5,0.4736,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00516_1_cluster5_iou0.47.png
00530_2,1,0.2551,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00530_2_cluster1_iou0.26.png
00182_1,9,0.2798,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00182_1_cluster9_iou0.28.png
00226_4,6,0.157,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00226_4_cluster6_iou0.16.png
00107_1,8,0.1083,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00107_1_cluster8_iou0.11.png
00497_0,5,0.2202,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00497_0_cluster5_iou0.22.png
00302_0,6,0.1495,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00302_0_cluster6_iou0.15.png
00046_0,0,0.2928,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00046_0_cluster0_iou0.29.png
00060_3,5,0.1945,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00060_3_cluster5_iou0.19.png
00281_3,5,0.3787,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00281_3_cluster5_iou0.38.png
00162_4,2,0.2219,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00162_4_cluster2_iou0.22.png
00025_3,9,0.3974,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00025_3_cluster9_iou0.40.png
00383_4,8,0.2463,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00383_4_cluster8_iou0.25.png
00326_1,4,0.1695,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00326_1_cluster4_iou0.17.png
00003_0,4,0.1497,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00003_0_cluster4_iou0.15.png
00127_4,0,0.1614,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00127_4_cluster0_iou0.16.png
00345_2,5,0.0647,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00345_2_cluster5_iou0.06.png
00468_2,2,0.152,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00468_2_cluster2_iou0.15.png
00363_1,5,0.3163,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00363_1_cluster5_iou0.32.png
00551_3,9,0.3042,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00551_3_cluster9_iou0.30.png
00416_4,3,0.2882,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00416_4_cluster3_iou0.29.png
00532_0,2,0.1781,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00532_0_cluster2_iou0.18.png
00514_3,2,0.112,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00514_3_cluster2_iou0.11.png
00300_2,4,0.0296,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00300_2_cluster4_iou0.03.png
00138_3,0,0.1358,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00138_3_cluster0_iou0.14.png
00082_4,7,0.2506,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00082_4_cluster7_iou0.25.png
00577_0,3,0.1403,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00577_0_cluster3_iou0.14.png
00453_4,9,0.0521,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00453_4_cluster9_iou0.05.png
00062_1,3,0.1347,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00062_1_cluster3_iou0.13.png
00001_2,4,0.2959,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00001_2_cluster4_iou0.30.png
00495_2,6,0.2136,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00495_2_cluster6_iou0.21.png
00577_4,2,0.1016,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00577_4_cluster2_iou0.10.png
00044_2,3,0.2683,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00044_2_cluster3_iou0.27.png
00453_0,4,0.0508,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00453_0_cluster4_iou0.05.png
00082_0,4,0.2313,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00082_0_cluster4_iou0.23.png
00532_4,0,0.1623,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00532_4_cluster0_iou0.16.png
00416_0,7,0.285,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00416_0_cluster7_iou0.29.png
00358_3,2,0.4807,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00358_3_cluster2_iou0.48.png
00258_2,2,0.3489,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00258_2_cluster2_iou0.35.png
00430_3,7,0.3585,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00430_3_cluster7_iou0.36.png
00475_3,9,0.2137,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00475_3_cluster9_iou0.21.png
00166_0,3,0.2832,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00166_0_cluster3_iou0.28.png
00383_0,7,0.2205,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00383_0_cluster7_iou0.22.png
00027_1,7,0.1244,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00027_1_cluster7_iou0.12.png
00146_1,6,0.2389,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00146_1_cluster6_iou0.24.png
00488_3,4,0.3952,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00488_3_cluster4_iou0.40.png
00509_2,1,0.0571,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00509_2_cluster1_iou0.06.png
00224_2,7,0.2837,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00224_2_cluster7_iou0.28.png
00059_3,5,0.3206,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00059_3_cluster5_iou0.32.png
00414_2,8,0.3081,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00414_2_cluster8_iou0.31.png
00125_2,6,0.1743,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00125_2_cluster6_iou0.17.png
00261_2,9,0.2731,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00261_2_cluster9_iou0.27.png
00080_2,6,0.2692,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00080_2_cluster6_iou0.27.png
00477_1,5,0.3023,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00477_1_cluster5_iou0.30.png
00451_2,2,0.273,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00451_2_cluster2_iou0.27.png
00432_1,7,0.335,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00432_1_cluster7_iou0.33.png
00180_3,1,0.1643,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00180_3_cluster1_iou0.16.png
00046_4,4,0.2952,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00046_4_cluster4_iou0.30.png
00239_3,3,0.1498,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00239_3_cluster3_iou0.15.png
00202_1,8,0.3408,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00202_1_cluster8_iou0.34.png
00003_4,5,0.1519,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00003_4_cluster5_iou0.15.png
00162_0,6,0.22,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00162_0_cluster6_iou0.22.png
00339_2,8,0.033,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00339_2_cluster8_iou0.03.png
00497_4,3,0.2305,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00497_4_cluster3_iou0.23.png
00568_3,4,0.4337,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00568_3_cluster4_iou0.43.png
00381_2,6,0.2692,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00381_2_cluster6_iou0.27.png
00101_3,3,0.3561,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00101_3_cluster3_iou0.36.png
00226_0,2,0.1174,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00226_0_cluster2_iou0.12.png
00245_3,4,0.2043,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00245_3_cluster4_iou0.20.png
00127_0,7,0.1565,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00127_0_cluster7_iou0.16.png
00347_4,3,0.2144,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00347_4_cluster3_iou0.21.png
00263_0,2,0.2272,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00263_0_cluster2_iou0.23.png
00555_3,3,0.379,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00555_3_cluster3_iou0.38.png
00164_2,6,0.1847,/Users/dierickbr/Downloads/Machine Learning/aug_data-2/output/00164_2_cluster6_iou0.18.png
